userID,subscriptionAgeGroup,monthsActive,monthlySubscriptionCost,totalAmountPaid,churned,listeningHoursPerWeek,appUpdateFrequency,daysSinceLastLogin,gender_Male,hasFamilyPlan_Yes,hasSharedAccount_Yes,hasMobileApp_Yes,usesMultipleDevices_Yes,subscriptionType_Free Trial,subscriptionType_Individual Plan,subscriptionType_Student Plan,parentalControlsEnabled_No internet service,parentalControlsEnabled_Yes,playlistBackupEnabled_Yes,deviceSyncEnabled_Yes,contactedSupportRecently_No internet service,contactedSupportRecently_Yes,watchesMusicVideos_No internet service,watchesMusicVideos_Yes,listensToPodcasts_No internet service,listensToPodcasts_Yes,usesAutoBilling_Yes,paymentMethod_Credit card (automatic),paymentMethod_Electronic check,paymentMethod_Mailed check,favoriteGenre_Electronic,favoriteGenre_Hip-Hop,favoriteGenre_Jazz,favoriteGenre_Pop,favoriteGenre_R&B,favoriteGenre_Rock,subscriptionAgeGroupLabel_Senior,subscriptionAgeGroupLabel_Teen
2082-OJVTK,1,29,10.99,2698.35,Yes,22.0,18,3,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False
9700-ISPUP,1,10,5.99,616.9,No,9.8,5,7,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False
9839-ETQOE,1,43,10.99,1912.85,No,14.8,5,6,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
6078-VESFR,0,13,16.99,849.1,No,4.5,2,5,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
9027-TMATR,1,43,16.99,3460.3,No,19.6,17,4,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False
5940-NFXKV,1,19,16.99,1465.75,Yes,15.7,8,0,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False
1941-HOSAM,1,1,10.99,90.1,No,20.6,15,26,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False
9110-HSGTV,0,69,16.99,5555.3,No,18.7,2,6,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True
0704-VCUMB,1,61,16.99,1278.8,No,10.1,9,6,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
6171-ZTVYB,0,43,0.0,2907.35,No,7.2,8,2,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
8053-WWDRO,1,6,16.99,146.3,Yes,9.0,16,9,False,True,True,True,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
9564-KCLHR,0,1,0.0,51.25,Yes,9.6,1,8,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1935-IMVBB,1,56,10.99,4952.95,No,8.8,5,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
2535-PBCGC,1,70,10.99,4504.9,No,12.5,17,6,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2082-CEFLT,1,1,16.99,45.6,Yes,16.0,11,22,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
1470-PSXNM,1,49,5.99,4520.15,No,16.4,13,3,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False
1213-NGCUN,2,6,16.99,267.35,Yes,10.4,20,12,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2498-XLDZR,2,32,10.99,2316.85,No,9.3,29,6,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
9866-OCCKE,1,72,10.99,8075.35,No,14.1,8,1,False,False,False,True,True,False,True,False,False,True,True,True,False,True,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False
5338-YHWYT,1,37,5.99,2302.35,No,13.3,10,1,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
7718-UPSKJ,1,69,10.99,7251.9,No,14.3,6,2,False,False,False,True,True,False,True,False,False,True,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False
8731-WBBMB,0,26,0.0,2078.55,No,8.9,6,4,False,False,False,True,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1448-CYWKC,1,58,10.99,6225.4,No,16.4,9,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False
7901-IIDQV,1,24,5.99,1242.25,No,20.3,14,2,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2690-DVRVK,2,5,10.99,99.45,No,12.8,29,26,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False
5688-KZTSN,1,15,16.99,288.05,Yes,10.9,15,0,True,True,True,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
1270-XKUCC,1,30,5.99,599.25,No,9.4,11,4,False,False,False,True,True,False,False,True,True,False,True,True,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
0334-ZFJSR,1,55,10.99,3462.1,No,13.9,10,0,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
2894-QOJRX,2,25,10.99,853.0,Yes,10.9,23,1,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
5747-PMBSQ,1,10,10.99,934.1,Yes,13.3,10,4,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False
5583-EJXRD,1,44,16.99,2375.2,No,17.7,6,4,True,True,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False
4565-EVZMJ,0,47,0.0,2813.05,No,4.1,5,2,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
3143-JQEGI,1,13,10.99,1222.8,Yes,14.2,18,5,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False
6386-SZZKH,1,49,10.99,5293.2,Yes,18.2,17,2,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
3327-YBAKM,1,64,10.99,6314.35,No,18.9,13,4,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False
9441-QHEVC,2,1,16.99,19.1,No,9.9,22,18,True,True,True,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
6705-LNMDD,2,20,10.99,1003.05,No,10.4,19,0,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
2580-ASVVY,1,37,5.99,1593.1,No,15.7,10,4,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
3370-GQEAL,2,30,10.99,2509.95,No,5.1,23,6,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
5032-USPKF,1,38,16.99,3187.65,No,20.0,9,5,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2982-IHMFT,1,1,16.99,74.45,Yes,16.6,10,25,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
3521-SYVOR,1,37,5.99,2345.2,Yes,26.8,16,0,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False
4254-QPEDE,0,52,0.0,3330.1,No,4.0,2,6,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True
6283-GITPX,1,71,10.99,5522.7,No,18.1,19,0,True,False,False,True,True,False,True,False,False,True,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False
9526-JAWYF,1,26,16.99,2335.3,Yes,4.2,16,2,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0771-CHWSK,0,66,16.99,4798.4,No,22.0,8,1,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True
9788-HNGUT,2,72,16.99,8594.4,No,19.4,27,3,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False,False,True,False
9495-REDIY,0,25,0.0,970.55,No,7.6,5,0,True,False,False,False,True,True,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True
5375-XLDOF,1,69,10.99,7665.8,No,8.6,5,6,True,False,False,True,True,False,True,False,False,True,True,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False
1172-VIYBP,0,53,16.99,3686.05,No,15.7,2,1,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
5649-VUKMC,0,12,16.99,1115.15,Yes,13.8,6,6,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True
6559-PDZLR,1,26,10.99,2537.0,No,15.3,14,5,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False
8992-OBVDG,1,21,10.99,1393.6,No,15.5,16,0,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
4273-MBHYA,1,1,16.99,89.35,No,12.4,13,21,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False
4724-WXVWF,1,48,16.99,4445.3,No,13.7,8,5,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False
5701-GUXDC,1,26,5.99,978.6,No,24.5,5,5,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1460-UZPRJ,0,60,16.99,1258.15,No,18.2,4,1,True,True,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
6082-GLJIX,1,18,10.99,331.35,No,8.6,8,2,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
5143-EGQFK,1,10,10.99,291.4,Yes,20.0,15,8,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
4919-IKATY,1,5,5.99,453.75,Yes,13.9,8,22,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
2495-TTHBQ,1,4,5.99,84.75,No,16.5,10,13,False,False,False,True,True,False,False,True,True,False,True,True,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
0485-ZBSLN,1,65,10.99,1715.1,No,9.1,14,3,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
3810-PJUHR,0,70,16.99,1715.15,No,14.4,6,4,True,True,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
9050-QLROH,1,18,16.99,1597.25,Yes,14.2,17,6,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False
0847-HGRML,1,62,10.99,1250.1,No,17.3,5,1,True,False,False,True,True,False,True,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
8232-CTLKO,1,66,5.99,3996.8,No,11.0,11,4,False,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False
